date,pm2_5,pm10,carbon_monoxide,dust,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,month,exceed,pm25_tomorrow,danger_tomorrow
2024-03-23,19.341666666666665,28.537499999999998,740.125,0.5,27.3125,48.583333333333336,7.0625,237.04166666666666,0.0,972.8041666666667,3,False,17.541666666666668,0
2024-03-24,17.541666666666668,26.275000000000002,611.5416666666666,2.0416666666666665,26.458333333333332,43.541666666666664,5.158333333333333,234.75,0.0,974.9499999999999,3,False,20.895833333333332,0
2024-03-25,20.895833333333332,31.145833333333332,680.6666666666666,2.2083333333333335,27.641666666666666,40.458333333333336,4.541666666666667,284.1666666666667,0.0,975.6583333333333,3,False,30.71666666666667,0
2024-03-26,30.71666666666667,45.89166666666667,675.3333333333334,2.7916666666666665,28.433333333333334,39.375,5.745833333333334,222.625,0.0,976.4625,3,False,33.43333333333333,0
2024-03-27,33.43333333333333,50.24583333333334,488.3333333333333,2.4583333333333335,30.479166666666668,43.708333333333336,7.491666666666667,178.20833333333334,0.0,977.8208333333333,3,False,28.325,0
2024-03-28,28.325,42.99166666666667,607.9583333333334,2.875,28.9875,44.666666666666664,5.470833333333334,220.33333333333334,0.0,975.1750000000001,3,False,27.0625,0
2024-03-29,27.0625,41.30833333333333,699.9166666666666,2.2916666666666665,29.891666666666666,35.625,6.266666666666667,238.33333333333334,0.0,974.6625,3,False,26.03333333333333,0
2024-03-30,26.03333333333333,40.77916666666667,723.625,4.333333333333333,29.104166666666668,42.416666666666664,6.491666666666667,233.79166666666666,0.0,975.4833333333332,3,False,34.858333333333334,0
2024-03-31,34.858333333333334,56.1625,895.4166666666666,6.333333333333333,29.925,42.75,5.845833333333334,243.08333333333334,0.0,974.7708333333334,3,False,29.912499999999998,0
2024-04-01,29.912499999999998,47.9125,767.1666666666666,3.9583333333333335,30.575,40.416666666666664,4.05,216.16666666666666,0.0,972.5958333333333,4,False,29.920833333333334,0
2024-04-02,29.920833333333334,47.12083333333334,837.8333333333334,2.6666666666666665,30.508333333333336,39.458333333333336,4.791666666666667,242.41666666666666,0.0,971.2375000000001,4,False,36.55416666666667,0
2024-04-03,36.55416666666667,56.67083333333333,787.7916666666666,3.5833333333333335,30.604166666666668,38.0,5.154166666666667,218.58333333333334,0.0,972.0124999999999,4,False,33.641666666666666,0
2024-04-04,33.641666666666666,53.145833333333336,788.0416666666666,3.125,31.233333333333334,42.583333333333336,4.0249999999999995,210.70833333333334,0.0,972.0041666666666,4,False,38.0,1
2024-04-05,38.0,58.99166666666667,800.125,4.0,31.954166666666666,42.083333333333336,5.5,195.58333333333334,0.0,971.2791666666667,4,True,40.77916666666667,1
2024-04-06,40.77916666666667,64.12083333333334,640.9166666666666,4.291666666666667,33.1875,43.458333333333336,6.075,176.45833333333334,0.0,971.725,4,True,41.84583333333333,1
2024-04-07,41.84583333333333,64.97500000000001,642.5416666666666,2.0,33.6875,42.416666666666664,5.895833333333333,174.33333333333334,0.0,971.5958333333333,4,True,37.416666666666664,0
2024-04-08,37.416666666666664,57.06666666666666,660.9166666666666,0.9583333333333334,33.02916666666666,42.458333333333336,4.7375,175.29166666666666,0.0,973.0583333333334,4,False,43.93333333333334,1
2024-04-09,43.93333333333334,66.875,800.2083333333334,1.0833333333333333,33.016666666666666,41.25,5.245833333333334,192.0,0.30000000000000004,974.0208333333334,4,True,43.80833333333334,1
2024-04-10,43.80833333333334,64.91250000000001,672.0416666666666,0.375,30.620833333333334,52.041666666666664,6.120833333333334,175.95833333333334,0.0,976.6333333333333,4,True,44.0375,1
2024-04-11,44.0375,64.25,765.5833333333334,0.375,29.90416666666667,58.166666666666664,5.1875,212.33333333333334,0.0,976.5458333333332,4,True,29.53333333333333,0
2024-04-12,29.53333333333333,43.324999999999996,793.2916666666666,0.0,30.59583333333333,53.5,4.720833333333333,208.70833333333334,0.0,975.5124999999999,4,False,32.84166666666667,0
2024-04-13,32.84166666666667,48.625,651.3333333333334,0.4166666666666667,30.491666666666664,55.333333333333336,4.570833333333334,220.375,0.1,974.5875,4,False,27.495833333333334,0
2024-04-14,27.495833333333334,40.44166666666667,776.4166666666666,0.375,30.795833333333334,51.458333333333336,5.508333333333333,243.45833333333334,1.4,974.6583333333333,4,False,29.791666666666668,0
2024-04-15,29.791666666666668,43.98333333333333,753.875,0.5416666666666666,28.691666666666666,67.29166666666667,5.866666666666667,244.95833333333334,7.2,975.3541666666666,4,False,29.141666666666666,0
2024-04-16,29.141666666666666,43.541666666666664,827.2083333333334,1.375,30.670833333333334,58.208333333333336,4.625,204.375,0.0,973.6374999999999,4,False,21.020833333333332,0
2024-04-17,21.020833333333332,31.741666666666664,649.25,0.9166666666666666,31.8875,45.333333333333336,5.279166666666667,208.16666666666666,0.0,972.2375000000001,4,False,29.900000000000002,0
2024-04-18,29.900000000000002,46.34583333333333,716.125,2.5416666666666665,31.233333333333334,43.916666666666664,4.495833333333334,260.125,0.39999999999999997,971.4458333333333,4,False,33.68333333333333,0
2024-04-19,33.68333333333333,53.92916666666667,781.7083333333334,5.833333333333333,30.875,53.25,5.233333333333333,240.91666666666666,0.1,970.0375,4,False,29.566666666666666,0
2024-04-20,29.566666666666666,47.43333333333334,691.5416666666666,6.416666666666667,31.433333333333334,48.583333333333336,5.8125,193.29166666666666,0.0,969.6208333333334,4,False,27.97083333333333,0
2024-04-21,27.97083333333333,44.54583333333333,742.7083333333334,8.583333333333334,32.65833333333333,41.458333333333336,5.520833333333333,213.75,0.0,970.4583333333334,4,False,26.329166666666666,0
2024-04-22,26.329166666666666,43.5875,563.9583333333334,9.833333333333334,32.7875,41.916666666666664,6.920833333333333,201.20833333333334,0.0,970.3666666666667,4,False,28.09583333333333,0
2024-04-23,28.09583333333333,44.60833333333333,576.1666666666666,3.7916666666666665,32.75416666666667,44.375,5.666666666666667,228.625,0.0,969.9958333333334,4,False,26.045833333333334,0
2024-04-24,26.045833333333334,40.550000000000004,619.2083333333334,2.4583333333333335,33.53333333333333,42.458333333333336,5.916666666666667,206.95833333333334,0.3,970.3625000000001,4,False,28.5,0
2024-04-25,28.5,44.541666666666664,613.375,2.75,31.954166666666666,49.25,4.495833333333334,205.79166666666666,0.39999999999999997,971.0625,4,False,24.683333333333334,0
2024-04-26,24.683333333333334,38.53333333333333,679.9583333333334,2.4166666666666665,31.983333333333334,47.375,4.6125,235.79166666666666,0.1,970.2916666666666,4,False,32.47083333333333,0
2024-04-27,32.47083333333333,50.425000000000004,694.1666666666666,2.7083333333333335,32.75,42.291666666666664,4.029166666666667,203.91666666666666,0.0,970.0958333333333,4,False,32.90833333333334,0
2024-04-28,32.90833333333334,51.574999999999996,592.5416666666666,3.0416666666666665,32.854166666666664,43.25,4.75,205.83333333333334,0.0,970.6875,4,False,31.15833333333333,0
2024-04-29,31.15833333333333,49.38333333333333,596.6666666666666,3.125,33.65416666666667,44.333333333333336,5.441666666666666,234.41666666666666,0.0,971.1791666666667,4,False,26.070833333333336,0
2024-04-30,26.070833333333336,40.37083333333333,561.0,1.8333333333333333,33.99166666666667,38.958333333333336,5.4750000000000005,231.66666666666666,0.0,968.8000000000001,4,False,27.65833333333333,0
2024-05-01,27.65833333333333,41.979166666666664,583.4583333333334,2.0416666666666665,33.75416666666667,39.625,5.016666666666667,210.625,0.30000000000000004,968.3333333333334,5,False,37.9625,1
